domain,severity,reject_media,reject_reports,public_comment,obfuscate
marte.city,suspend,False,False,,False
martiabernathey.com,suspend,False,False,,False
martianbase.net,suspend,False,False,,False
martin.farrent.de,suspend,False,False,,False
martinh.net,suspend,False,False,,False
martinhaagen.se,suspend,False,False,,False
martinlm.now-dns.net,suspend,False,False,,False
marvel-news.de,suspend,False,False,,False
marx21.social,suspend,False,False,,False
maryadgerinitforhim.com,suspend,False,False,,False
maryannemistretta.wordpress.com,suspend,False,False,,False
maryharwellsayler.wordpress.com,suspend,False,False,,False
mas.aifeel.top,suspend,False,False,,False
mas.akdub.club,suspend,False,False,,False
mas.atmx.ca,suspend,False,False,,False
mas.corq.co,suspend,False,False,,False
mas.erb.pw,suspend,False,False,,False
mas.ggr.me,suspend,False,False,,False
mas.gordons.gen.nz,suspend,False,False,,False
mas.greatlakes.club,suspend,False,False,,False
mas.home.monsiteinternet.org,suspend,False,False,,False
mas.n0t.net,suspend,False,False,,False
mas.neuroscience.day,suspend,False,False,,False
mas.nocogabriel.fr,suspend,False,False,,False
mas.nzcow.com,suspend,False,False,,False
mas.panix.com,suspend,False,False,,False
mas.pub,suspend,False,False,,False
mas.sirtf.com,suspend,False,False,,False
mas.skip2.net,suspend,False,False,,False
mas.structuraltrauma.org,suspend,False,False,,False
mas.to,suspend,False,False,,False
mas.toast.ws,suspend,False,False,,False
mas.todon.de,suspend,False,False,,False
mas.todon.rocks,suspend,False,False,,False
mas.whippy.kr,suspend,False,False,,False
mas.wrong.tools,suspend,False,False,,False
mas.xadacka.com,suspend,False,False,,False
mas2.kyosakuyo.com,suspend,False,False,,False
masatodon.net,suspend,False,False,,False
masayuki.haruho.net,suspend,False,False,,False
mascodon.jp,suspend,False,False,,False
maser.social,suspend,False,False,,False
mashtadevta.wordpress.com,suspend,False,False,,False
mashtodon.alterracloud.com,suspend,False,False,,False
mashy.jp,suspend,False,False,,False
masisonsoftomorrow.wordpress.com,suspend,False,False,,False
maskodon.org,suspend,False,False,,False
masost.one,suspend,False,False,,False
masse.québec.tk,suspend,False,False,,False
masse.xn--qubec-csa.tk,suspend,False,False,,False
mast.2enp.cc,suspend,False,False,,False
mast.benstokman.me,suspend,False,False,,False
mast.boston,suspend,False,False,,False
mast.clippyco.com,suspend,False,False,,False
mast.codingjim.com,suspend,False,False,,False
mast.dragon-fly.club,suspend,False,False,,False
mast.eu.org,suspend,False,False,,False
mast.fedicity.net,suspend,False,False,,False
mast.fslurs.gay,suspend,False,False,,False
mast.giants-club.net,suspend,False,False,,False
mast.holistichackers.org,suspend,False,False,,False
mast.hpc.social,suspend,False,False,,False
mast.hutchie.scot,suspend,False,False,,False
mast.j5155.page,suspend,False,False,,False
mast.keyd.ru,suspend,False,False,,False
mast.liaw.me,suspend,False,False,,False
mast.linuxgamecast.com,suspend,False,False,,False
mast.lukeog.com,suspend,False,False,,False
mast.mako.li,suspend,False,False,,False
mast.mmwelch.net,suspend,False,False,,False
mast.moe,suspend,False,False,,False
mast.mrrl.me,suspend,False,False,,False
mast.nh1.network,suspend,False,False,,False
mast.pceninja.com,suspend,False,False,,False
mast.qixto.com,suspend,False,False,,False
mast.querie.net,suspend,False,False,,False
mast.shbbl.ru,suspend,False,False,,False
mast.shitpostbot.com,suspend,False,False,,False
mast.solarisfire.com,suspend,False,False,,False
mast.srweaver.com,suspend,False,False,,False
mast.stalker.ee,suspend,False,False,,False
mast.sudrien.net,suspend,False,False,,False
mast.thatalex.dev,suspend,False,False,,False
mast.the-hopkins.com,suspend,False,False,,False
mast.thomasdmn.net,suspend,False,False,,False
mast.ttk.is,suspend,False,False,,False
mast.uxp.de,suspend,False,False,,False
mast.wangwood.house,suspend,False,False,,False
mast.yourautisticlife.com,suspend,False,False,,False
mast.yurec.online,suspend,False,False,,False
mast.yuri.place,suspend,False,False,,False
mastadano.com,suspend,False,False,,False
mastadon.astuto.cc,suspend,False,False,,False
mastadon.dumbthing.org,suspend,False,False,,False
mastadon.gabrielfelipe.com,suspend,False,False,,False
mastadon.littlebonsai.co.uk,suspend,False,False,,False
mastadon.thelibrary.social,suspend,False,False,,False
mastd.dev,suspend,False,False,,False
mastdn.io,suspend,False,False,,False
mastdn.social,suspend,False,False,,False
masterbatedone.social,suspend,False,False,,False
masticore.co.uk,suspend,False,False,,False
mastinsaan.in,suspend,False,False,,False
mastnode.faith,suspend,False,False,,False
masto-lab-01.arewesecureyet.org,suspend,False,False,,False
masto-lab-02.arewesecureyet.org,suspend,False,False,,False
masto.1146.nohost.me,suspend,False,False,,False
masto.4lgorhythm.io,suspend,False,False,,False
masto.98degrees.co.uk,suspend,False,False,,False
masto.a0s.de,suspend,False,False,,False
masto.aartwix.fr,suspend,False,False,,False
masto.adamchandler.me,suspend,False,False,,False
masto.ai,suspend,False,False,,False
masto.al2.in,suspend,False,False,,False
masto.alancfrancis.com,suspend,False,False,,False
masto.alittleofnothing.co.uk,suspend,False,False,,False
masto.allrite.at,suspend,False,False,,False
masto.amosamos.net,suspend,False,False,,False
masto.anarch.cc,suspend,False,False,,False
masto.antovolk.co.uk,suspend,False,False,,False
masto.aranfielder.art,suspend,False,False,,False
masto.archous.net,suspend,False,False,,False
masto.ashfurrow.com,suspend,False,False,,False
masto.asonix.dog,suspend,False,False,,False
masto.astrra.space,suspend,False,False,,False
masto.batichi.net,suspend,False,False,,False
masto.bcan.org,suspend,False,False,,False
masto.bg,suspend,False,False,,False
masto.big.sb,suspend,False,False,,False
masto.bike,suspend,False,False,,False
masto.bimbiribase.xyz,suspend,False,False,,False
masto.binaryworks.ca,suspend,False,False,,False
masto.blasters.fr,suspend,False,False,,False
masto.bobbybasement.noho.st,suspend,False,False,,False
masto.bot,suspend,False,False,,False
masto.brightfur.net,suspend,False,False,,False
masto.canadiancivil.com,suspend,False,False,,False
masto.chelmi.info,suspend,False,False,,False
masto.chezwam.eu,suspend,False,False,,False
masto.chrisbarnes.xyz,suspend,False,False,,False
masto.chronos-tachyon.net,suspend,False,False,,False
masto.cloudnull.network,suspend,False,False,,False
masto.colonelinux.org,suspend,False,False,,False
masto.comversive.com,suspend,False,False,,False
masto.craftcms.com,suspend,False,False,,False
masto.cyanbane.com,suspend,False,False,,False
masto.danslesbois.info,suspend,False,False,,False
masto.dentora.social,suspend,False,False,,False
masto.deoan.org,suspend,False,False,,False
masto.design,suspend,False,False,,False
masto.destructatron.net,suspend,False,False,,False
masto.digittante.com,suspend,False,False,,False
masto.donte.com.br,suspend,False,False,,False
masto.dopiaza.org,suspend,False,False,,False
masto.doserver.top,suspend,False,False,,False
masto.drydenhouse.org,suspend,False,False,,False
masto.edtrots.com,suspend,False,False,,False
masto.efdnet.com,suspend,False,False,,False
masto.epoch.dk,suspend,False,False,,False
masto.esophiamedias.fr,suspend,False,False,,False
masto.evelynyap.com,suspend,False,False,,False
masto.extragornax.fr,suspend,False,False,,False
masto.ezhevita.dev,suspend,False,False,,False
masto.fam-weidig.de,suspend,False,False,,False
masto.fanfic.army,suspend,False,False,,False
masto.fediverse.be,suspend,False,False,,False
masto.flyingburri.to,suspend,False,False,,False
masto.flyonthewall.buzz,suspend,False,False,,False
masto.ford.id.au,suspend,False,False,,False
masto.futbol,suspend,False,False,,False
masto.fuzzy.systems,suspend,False,False,,False
masto.galooph.com,suspend,False,False,,False
masto.garriguv.io,suspend,False,False,,False
masto.gerkenator.com,suspend,False,False,,False
masto.globaleas.org,suspend,False,False,,False
masto.glorious-space.eu,suspend,False,False,,False
masto.granvalenti.art,suspend,False,False,,False
masto.gred.al,suspend,False,False,,False
masto.gregnewman.io,suspend,False,False,,False
masto.gundan.es,suspend,False,False,,False
masto.halfpastfour.club,suspend,False,False,,False
masto.henchmonkey.org,suspend,False,False,,False
masto.hitorino.tv,suspend,False,False,,False
masto.hivane.net,suspend,False,False,,False
masto.hoffman.studio,suspend,False,False,,False
masto.id,suspend,False,False,,False
masto.jacobrayschwartz.com,suspend,False,False,,False
masto.jln.io,suspend,False,False,,False
masto.kix2902.dev,suspend,False,False,,False
masto.koutoupis.com,suspend,False,False,,False
masto.krashboyz.org,suspend,False,False,,False
masto.kreks.nl,suspend,False,False,,False
masto.kruythoff.net,suspend,False,False,,False
masto.lema.org,suspend,False,False,,False
masto.lilith.ynh.fr,suspend,False,False,,False
masto.louzao.network,suspend,False,False,,False
masto.macaddict89.me,suspend,False,False,,False
masto.machlis.com,suspend,False,False,,False
masto.masto.com,suspend,False,False,,False
masto.mcgeo.xyz,suspend,False,False,,False
masto.measure.chat,suspend,False,False,,False
masto.mkm.scot,suspend,False,False,,False
masto.mo.tt,suspend,False,False,,False
masto.monero.space,suspend,False,False,,False
masto.mtcrew.org,suspend,False,False,,False
masto.musicto.com,suspend,False,False,,False
masto.namtao.com,suspend,False,False,,False
masto.nd2.uk,suspend,False,False,,False
masto.neb.host,suspend,False,False,,False
masto.nicolastissot.fr,suspend,False,False,,False
masto.nobigtech.es,suspend,False,False,,False
masto.notso.net,suspend,False,False,,False
masto.nox-rhea.org,suspend,False,False,,False
masto.nu,suspend,False,False,,False
masto.nuteburn.com,suspend,False,False,,False
masto.nyc,suspend,False,False,,False
masto.onemanandhisblog.com,suspend,False,False,,False
masto.onurb.net,suspend,False,False,,False
masto.p-nintendo.com,suspend,False,False,,False
masto.phoenixlair.net,suspend,False,False,,False
masto.pizzac.at,suspend,False,False,,False
masto.pogmom.me,suspend,False,False,,False
masto.popgeeks.com,suspend,False,False,,False
masto.pt,suspend,False,False,,False
masto.qa.urbanwildlife.biz,suspend,False,False,,False
masto.queerscience.net,suspend,False,False,,False
masto.ruzik.xyz,suspend,False,False,,False
masto.sangberg.se,suspend,False,False,,False
masto.simbafs.cc,suspend,False,False,,False
masto.skylinehub.live,suspend,False,False,,False
masto.sneeu.com,suspend,False,False,,False
masto.social,suspend,False,False,,False
masto.spottyer.one,suspend,False,False,,False
masto.syntheticmemory.net,suspend,False,False,,False
masto.tab-e.de,suspend,False,False,,False
masto.theoks.net,suspend,False,False,,False
masto.thepit.space,suspend,False,False,,False
masto.toadking.com,suspend,False,False,,False
masto.twib.me,suspend,False,False,,False
masto.ukrainedao.love,suspend,False,False,,False
masto.uno,suspend,False,False,,False
masto.vocata.one,suspend,False,False,,False
masto.vy-let.software,suspend,False,False,,False
masto.wardenburg.social,suspend,False,False,,False
masto.wizardfrag.co.uk,suspend,False,False,,False
masto.wumix.net,suspend,False,False,,False
masto.yttrx.com,suspend,False,False,,False
masto1.100flowers.tech,suspend,False,False,,False
masto1.ultrafeed.dev,suspend,False,False,,False
mastoadmin.io,suspend,False,False,,False
mastoart.social,suspend,False,False,,False
mastobate.social,suspend,False,False,,False
mastoben.rocks,suspend,False,False,,False
mastobot.ping.moi,suspend,False,False,,False
mastobotti.eu,suspend,False,False,,False
mastochist.social,suspend,False,False,,False
mastocomm.org,suspend,False,False,,False
mastod.no,suspend,False,False,,False
mastod1.ddns.net,suspend,False,False,,False
mastodaix.de,suspend,False,False,,False
mastoden.com,suspend,False,False,,False
mastodev.fedilab.app,suspend,False,False,,False
mastodns.net,suspend,False,False,,False
mastodo.fi,suspend,False,False,,False
mastodo.it,suspend,False,False,,False
mastodo.neoliber.al,suspend,False,False,,False
mastodo.ng,suspend,False,False,,False
mastodoh.com,suspend,False,False,,False
mastodol.jp,suspend,False,False,,False
mastodom.social,suspend,False,False,,False
mastodon-36ba00f2.cloudplane.app,suspend,False,False,,False
mastodon-7ecc009c.cloudplane.app,suspend,False,False,,False
mastodon-belgium.be,suspend,False,False,,False
mastodon-blablalinux.be,suspend,False,False,,False
mastodon-dev.mainasuk.com,suspend,False,False,,False
mastodon-efa303e0.cloudplane.app,suspend,False,False,,False
mastodon-ero.xyz,suspend,False,False,,False
mastodon-f3c89072.cloudplane.app,suspend,False,False,,False
mastodon-fipa.fr,suspend,False,False,,False
mastodon-jp.com,suspend,False,False,,False
mastodon-pa.sorbonne-universite.fr,suspend,False,False,,False
mastodon-qu.net,suspend,False,False,,False
mastodon-relay.thedoodleproject.net,suspend,False,False,,False
mastodon-s.com,suspend,False,False,,False
mastodon-sheep-smile.com,suspend,False,False,,False
mastodon-stage.stanford.edu,suspend,False,False,,False
mastodon-swiss.org,suspend,False,False,,False
mastodon-test-1.cameko.org,suspend,False,False,,False
mastodon-test.event-federation.eu,suspend,False,False,,False
mastodon-uk.net,suspend,False,False,,False
mastodon.0ne.day,suspend,False,False,,False
mastodon.0x01.me,suspend,False,False,,False
mastodon.0x82.com,suspend,False,False,,False
mastodon.0xcb.dev,suspend,False,False,,False
mastodon.0xd8.dk,suspend,False,False,,False
mastodon.100terres.com,suspend,False,False,,False
mastodon.137i.de,suspend,False,False,,False
mastodon.18m250.org,suspend,False,False,,False
mastodon.1984.cz,suspend,False,False,,False
mastodon.247420.xyz,suspend,False,False,,False
mastodon.24bit48khz.de,suspend,False,False,,False
mastodon.287industries.com,suspend,False,False,,False
mastodon.360.cymru,suspend,False,False,,False
mastodon.3dcandy.social,suspend,False,False,,False
mastodon.3dgo.net,suspend,False,False,,False
mastodon.3fx.ch,suspend,False,False,,False
mastodon.481516.xyz,suspend,False,False,,False
mastodon.4af.eu,suspend,False,False,,False
mastodon.54park.de,suspend,False,False,,False
mastodon.7365000.xyz,suspend,False,False,,False
mastodon.7sdre.am,suspend,False,False,,False
mastodon.8086.net,suspend,False,False,,False
mastodon.8086.org,suspend,False,False,,False
mastodon.a09.uk,suspend,False,False,,False
mastodon.aargaunet.ch,suspend,False,False,,False
mastodon.abstractbits.net,suspend,False,False,,False
mastodon.acc.sunet.se,suspend,False,False,,False
mastodon.acc.umu.se,suspend,False,False,,False
mastodon.accelsukiru.de,suspend,False,False,,False
mastodon.accessinformationnews.com,suspend,False,False,,False
mastodon.accolade.digital,suspend,False,False,,False
mastodon.acerbo.me,suspend,False,False,,False
mastodon.acm.org,suspend,False,False,,False
mastodon.acolono.me,suspend,False,False,,False
mastodon.activitypub.be,suspend,False,False,,False
mastodon.actors.social,suspend,False,False,,False
mastodon.adamazing.de,suspend,False,False,,False
mastodon.adamgeitgey.com,suspend,False,False,,False
mastodon.addo.art,suspend,False,False,,False
mastodon.adida.net,suspend,False,False,,False
mastodon.adju.st,suspend,False,False,,False
mastodon.adorsaz.ch,suspend,False,False,,False
mastodon.adrien.run,suspend,False,False,,False
mastodon.adrienlacombe.me,suspend,False,False,,False
mastodon.adsaminu.com,suspend,False,False,,False
mastodon.adtension.com,suspend,False,False,,False
mastodon.ae02.de,suspend,False,False,,False
mastodon.africa,suspend,False,False,,False
mastodon.afromunkee.live,suspend,False,False,,False
mastodon.aguiarvieira.pt,suspend,False,False,,False
mastodon.ahorn.info,suspend,False,False,,False
mastodon.ai-vidence.com,suspend,False,False,,False
mastodon.aioo.ooo,suspend,False,False,,False
mastodon.airi.tv,suspend,False,False,,False
mastodon.airstrip1.uk,suspend,False,False,,False
mastodon.aiursoft.cn,suspend,False,False,,False
mastodon.ajhughes.dev,suspend,False,False,,False
mastodon.akhepcat.com,suspend,False,False,,False
mastodon.akmentins.com,suspend,False,False,,False
mastodon.akop.online,suspend,False,False,,False
mastodon.akxnet.de,suspend,False,False,,False
mastodon.albertoluna.es,suspend,False,False,,False
mastodon.alduino.xyz,suspend,False,False,,False
mastodon.alex.net,suspend,False,False,,False
mastodon.alexnackenoff.com,suspend,False,False,,False
mastodon.alfheimr.xyz,suspend,False,False,,False
mastodon.alkaabi.io,suspend,False,False,,False
mastodon.alljoin.me,suspend,False,False,,False
mastodon.allnutt.net,suspend,False,False,,False
mastodon.alrescha.com,suspend,False,False,,False
mastodon.altf4.fun,suspend,False,False,,False
mastodon.alvani.me,suspend,False,False,,False
mastodon.amaseto.com,suspend,False,False,,False
mastodon.ameo.dev,suspend,False,False,,False
mastodon.amesgen.de,suspend,False,False,,False
mastodon.ameth.org,suspend,False,False,,False
mastodon.amirsadoughi.com,suspend,False,False,,False
mastodon.andert.me,suspend,False,False,,False
mastodon.andreasrohner.dev,suspend,False,False,,False
mastodon.andreasvongunten.com,suspend,False,False,,False
mastodon.andreubotella.com,suspend,False,False,,False
mastodon.andrewbversfeld.co.za,suspend,False,False,,False
mastodon.andrewfesta.com,suspend,False,False,,False
mastodon.andreybondarenko.com,suspend,False,False,,False
mastodon.angusworld.org,suspend,False,False,,False
mastodon.annleckie.com,suspend,False,False,,False
mastodon.anteiku.mydns.jp,suspend,False,False,,False
mastodon.antisocial.science,suspend,False,False,,False
mastodon.antonengelhardt.de,suspend,False,False,,False
mastodon.antonovich.me,suspend,False,False,,False
mastodon.ap-msk.com,suspend,False,False,,False
mastodon.app.araneum.org,suspend,False,False,,False
mastodon.app.stefanberggren.se,suspend,False,False,,False
mastodon.applevis.com,suspend,False,False,,False
mastodon.apps.scolterius.net,suspend,False,False,,False
mastodon.aquati.cat,suspend,False,False,,False
mastodon.ar.al,suspend,False,False,,False
mastodon.arakawa-lab.com,suspend,False,False,,False
mastodon.arasaka.uk,suspend,False,False,,False
mastodon.arcepi.net,suspend,False,False,,False
mastodon.arch-linux.cz,suspend,False,False,,False
mastodon.archfiend.org,suspend,False,False,,False
mastodon.archive.org,suspend,False,False,,False
mastodon.aridgwayweb.com,suspend,False,False,,False
mastodon.arnos-vale.net,suspend,False,False,,False
mastodon.arrakis.se,suspend,False,False,,False
mastodon.art,suspend,False,False,,False
mastodon.arul.io,suspend,False,False,,False
mastodon.as60927.net,suspend,False,False,,False
mastodon.ashevillains.org,suspend,False,False,,False
mastodon.askan.cloud,suspend,False,False,,False
mastodon.aspectsof.love,suspend,False,False,,False
mastodon.aspisdata.com,suspend,False,False,,False
mastodon.astifter.com,suspend,False,False,,False
mastodon.asty.org,suspend,False,False,,False
mastodon.atikoro.net,suspend,False,False,,False
mastodon.atlab.hku.hk,suspend,False,False,,False
mastodon.au,suspend,False,False,,False
mastodon.augustinus.jp,suspend,False,False,,False
mastodon.aurooba.com,suspend,False,False,,False
mastodon.aventer.biz,suspend,False,False,,False
mastodon.awo.agency,suspend,False,False,,False
mastodon.ax,suspend,False,False,,False
mastodon.azadehafzar.io,suspend,False,False,,False
mastodon.azapft.is,suspend,False,False,,False
mastodon.b2b-marketing.pl,suspend,False,False,,False
mastodon.baazee.social,suspend,False,False,,False
mastodon.babb.be,suspend,False,False,,False
mastodon.babb.no,suspend,False,False,,False
mastodon.babyl.ca,suspend,False,False,,False
mastodon.bachgau.social,suspend,False,False,,False
mastodon.bachmann.wtf,suspend,False,False,,False
mastodon.bah.io,suspend,False,False,,False
mastodon.baie.me,suspend,False,False,,False
mastodon.baker.uk,suspend,False,False,,False
mastodon.bandshell.rocks,suspend,False,False,,False
mastodon.banzan.uk,suspend,False,False,,False
mastodon.barrierfreecanada.org,suspend,False,False,,False
mastodon.bartchampagne.be,suspend,False,False,,False
mastodon.bartmathijssen.com,suspend,False,False,,False
mastodon.basjes.nl,suspend,False,False,,False
mastodon.bastelfreak.cloud,suspend,False,False,,False
mastodon.bastelgarage.ch,suspend,False,False,,False
mastodon.batato.be,suspend,False,False,,False
mastodon.baufreton.fr,suspend,False,False,,False
mastodon.bayern,suspend,False,False,,False
mastodon.bbfactory.it,suspend,False,False,,False
mastodon.bdmuvt.de,suspend,False,False,,False
mastodon.beatrice.wtf,suspend,False,False,,False
mastodon.becking.saarland,suspend,False,False,,False
mastodon.beehive.ee,suspend,False,False,,False
mastodon.beer,suspend,False,False,,False
mastodon.bekesi.org,suspend,False,False,,False
mastodon.bellamazz.com,suspend,False,False,,False
mastodon.bendodson.com,suspend,False,False,,False
mastodon.benefice.io,suspend,False,False,,False
mastodon.benkard.de,suspend,False,False,,False
mastodon.benpettis.ninja,suspend,False,False,,False
mastodon.bentobin.com,suspend,False,False,,False
mastodon.benzas.lt,suspend,False,False,,False
mastodon.bergen.social,suspend,False,False,,False
mastodon.berget.nu,suspend,False,False,,False
mastodon.berlin,suspend,False,False,,False
mastodon.berton.me,suspend,False,False,,False
mastodon.bgzashtita.es,suspend,False,False,,False
mastodon.bierschutzpartei.de,suspend,False,False,,False
mastodon.bigpod.si,suspend,False,False,,False
mastodon.bigsecretwebsite.net,suspend,False,False,,False
mastodon.binwang.me,suspend,False,False,,False
mastodon.bitcoin.ninja,suspend,False,False,,False
mastodon.bitfrost.gg,suspend,False,False,,False
mastodon.bits-und-baeume.org,suspend,False,False,,False
mastodon.bitsandlinux.com,suspend,False,False,,False
mastodon.bizkitbros.com,suspend,False,False,,False
mastodon.bkrn.org,suspend,False,False,,False
mastodon.blackblock.rocks,suspend,False,False,,False
mastodon.blaede.family,suspend,False,False,,False
mastodon.blaho.info,suspend,False,False,,False
mastodon.blankdevaux.fr,suspend,False,False,,False
mastodon.blanu.net,suspend,False,False,,False
mastodon.blaster.com.ar,suspend,False,False,,False
mastodon.bleep.social,suspend,False,False,,False
mastodon.blindwith.science,suspend,False,False,,False
mastodon.blizzard.systems,suspend,False,False,,False
mastodon.bluecatnet.work,suspend,False,False,,False
mastodon.blueworlds.org,suspend,False,False,,False
mastodon.blumensath.com,suspend,False,False,,False
mastodon.bobbyl140.com,suspend,False,False,,False
mastodon.bofhers.es,suspend,False,False,,False
mastodon.boiler.social,suspend,False,False,,False
mastodon.bores.com,suspend,False,False,,False
mastodon.boris.syncloud.it,suspend,False,False,,False
mastodon.borstis.cloud,suspend,False,False,,False
mastodon.bosio.info,suspend,False,False,,False
mastodon.boston,suspend,False,False,,False
mastodon.bostoncaucus.club,suspend,False,False,,False
mastodon.bot,suspend,False,False,,False
mastodon.boxofbugs.com,suspend,False,False,,False
mastodon.boyd.cloud,suspend,False,False,,False
mastodon.boyfails.me,suspend,False,False,,False
mastodon.boyos.org,suspend,False,False,,False
mastodon.bram.dev,suspend,False,False,,False
mastodon.brdsnest.net,suspend,False,False,,False
mastodon.breiteberg.de,suspend,False,False,,False
mastodon.brendan.ie,suspend,False,False,,False
mastodon.brendans-bits.com,suspend,False,False,,False
mastodon.bres.cat,suspend,False,False,,False
mastodon.brigadadigital.tec.br,suspend,False,False,,False
mastodon.brittg.com,suspend,False,False,,False
mastodon.brockhus.com.au,suspend,False,False,,False
mastodon.brown-silva.social,suspend,False,False,,False
mastodon.bryce.co,suspend,False,False,,False
mastodon.bsd.cafe,suspend,False,False,,False
mastodon.bstly.de,suspend,False,False,,False
mastodon.bubblesthebunny.com,suspend,False,False,,False
mastodon.burntcomma.com,suspend,False,False,,False
mastodon.business,suspend,False,False,,False
mastodon.buyiihoo.xyz,suspend,False,False,,False
mastodon.buzhangjiuzhou.com,suspend,False,False,,False
mastodon.bv.linksjugend-solid.de,suspend,False,False,,False
mastodon.bvmensvoort.nl,suspend,False,False,,False
mastodon.bwnet.it,suspend,False,False,,False
mastodon.byte23.net,suspend,False,False,,False
mastodon.bzh,suspend,False,False,,False
mastodon.c99.org,suspend,False,False,,False
mastodon.cab,suspend,False,False,,False
mastodon.cabaal.net,suspend,False,False,,False
mastodon.cacheblasters.com,suspend,False,False,,False
mastodon.cackhanded.net,suspend,False,False,,False
mastodon.caille.fr,suspend,False,False,,False
mastodon.calacademy.org,suspend,False,False,,False
mastodon.calciumsigma.com,suspend,False,False,,False
mastodon.cameko.org,suspend,False,False,,False
mastodon.cannerycoders.com,suspend,False,False,,False
mastodon.canonicity.org,suspend,False,False,,False
mastodon.caputoweb.eu.org,suspend,False,False,,False
mastodon.cardina1.red,suspend,False,False,,False
mastodon.cat,suspend,False,False,,False
mastodon.cathect.net,suspend,False,False,,False
mastodon.catvibers.me,suspend,False,False,,False
mastodon.catwuschel.com,suspend,False,False,,False
mastodon.caylee.de,suspend,False,False,,False
mastodon.cc,suspend,False,False,,False
mastodon.ccqjv.com,suspend,False,False,,False
mastodon.cde.social,suspend,False,False,,False
mastodon.cemea.org,suspend,False,False,,False
mastodon.cescobarresi.it,suspend,False,False,,False
mastodon.cesko.digital,suspend,False,False,,False
mastodon.cevn.io,suspend,False,False,,False
mastodon.cgx.me,suspend,False,False,,False
mastodon.ch3n2k.com,suspend,False,False,,False
mastodon.chabal.es,suspend,False,False,,False
mastodon.chadhigh.com,suspend,False,False,,False
mastodon.chaika.me,suspend,False,False,,False
mastodon.chainfire.eu,suspend,False,False,,False
mastodon.chanoa.de,suspend,False,False,,False
mastodon.chantierlibre.org,suspend,False,False,,False
mastodon.chaosfield.at,suspend,False,False,,False
mastodon.chaoticqueers.org,suspend,False,False,,False
mastodon.charles-axel.com,suspend,False,False,,False
mastodon.chasalin.nl,suspend,False,False,,False
mastodon.chateaude.luxe,suspend,False,False,,False
mastodon.chatinbit.com,suspend,False,False,,False
mastodon.checkinchicken.social,suspend,False,False,,False
mastodon.chedski.net,suspend,False,False,,False
mastodon.chester.id.au,suspend,False,False,,False
mastodon.chotto.moe,suspend,False,False,,False
mastodon.chr.ddnss.de,suspend,False,False,,False
mastodon.chrisduffley.com,suspend,False,False,,False
mastodon.chrisedwards.tech,suspend,False,False,,False
mastodon.chrisliebaer.de,suspend,False,False,,False
mastodon.chrispelli.fun,suspend,False,False,,False
mastodon.chrissabato.com,suspend,False,False,,False
mastodon.christophfink.com,suspend,False,False,,False
mastodon.chriswiegman.com,suspend,False,False,,False
mastodon.chriswright.photography,suspend,False,False,,False
mastodon.chuggybumba.com,suspend,False,False,,False
mastodon.cipherbliss.com,suspend,False,False,,False
mastodon.circle.lt,suspend,False,False,,False
mastodon.cisti.org,suspend,False,False,,False
mastodon.cjl.io,suspend,False,False,,False
mastodon.cl,suspend,False,False,,False
mastodon.claesjonsson.net,suspend,False,False,,False
mastodon.clausgames.com,suspend,False,False,,False
mastodon.clinicians-exchange.org,suspend,False,False,,False
mastodon.clodo.it,suspend,False,False,,False
mastodon.closedless.xyz,suspend,False,False,,False
mastodon.cloudsecurityofficehours.com,suspend,False,False,,False
mastodon.cluboftone.com,suspend,False,False,,False
mastodon.clusterfucks.nl,suspend,False,False,,False
mastodon.cmjoyce.com,suspend,False,False,,False
mastodon.cmnr.eu,suspend,False,False,,False
mastodon.cocoasamurai.social,suspend,False,False,,False
mastodon.codelyoko.me,suspend,False,False,,False
mastodon.codingfield.com,suspend,False,False,,False
mastodon.codyevanscomputer.com,suspend,False,False,,False
mastodon.coffee,suspend,False,False,,False
mastodon.cogindo.net,suspend,False,False,,False
mastodon.coley.co,suspend,False,False,,False
mastodon.collazo.ws,suspend,False,False,,False
mastodon.com.br,suspend,False,False,,False
mastodon.com.pl,suspend,False,False,,False
mastodon.com.py,suspend,False,False,,False
mastodon.com.tr,suspend,False,False,,False
mastodon.comame.xyz,suspend,False,False,,False
mastodon.common.se,suspend,False,False,,False
mastodon.comms.social,suspend,False,False,,False
mastodon.communick.com,suspend,False,False,,False
mastodon.compositecomputer.club,suspend,False,False,,False
mastodon.computingcache.com,suspend,False,False,,False
mastodon.comwork.io,suspend,False,False,,False
mastodon.concordia.social,suspend,False,False,,False
mastodon.conii.co,suspend,False,False,,False
mastodon.conquestuniverse.com,suspend,False,False,,False
mastodon.constant.social,suspend,False,False,,False
mastodon.content.town,suspend,False,False,,False
mastodon.cooleysekula.net,suspend,False,False,,False
mastodon.cortex-innovation.com,suspend,False,False,,False
mastodon.cosmic.media,suspend,False,False,,False
mastodon.cosmicnation.co,suspend,False,False,,False
mastodon.cowebapapa.nohost.me,suspend,False,False,,False
mastodon.cr,suspend,False,False,,False
mastodon.cr.yp.to,suspend,False,False,,False
mastodon.craftingcomrades.net,suspend,False,False,,False
mastodon.crazynewworld.net,suspend,False,False,,False
mastodon.creation.md,suspend,False,False,,False
mastodon.criticalbasics.xyz,suspend,False,False,,False
mastodon.cromie.org,suspend,False,False,,False
mastodon.cronenberg.cc,suspend,False,False,,False
mastodon.cross-solution.de,suspend,False,False,,False
mastodon.crossfamilyweb.com,suspend,False,False,,False
